sequence,track_id,team_id,is_goalie,is_referee,is_candidate,n_seen,n_feat,left_hits,right_hits,edge_ratio,score,combined,rarity,vote_a,vote_b,vote_total,vote_margin,side,std_x_ratio,std_y_ratio,motion_ok,decision_confidence,reason_code,mean_x_ratio,mean_y_ratio,mean_w_ratio,mean_h_ratio,team_p70,fused_spatial_a,fused_spatial_b,fused_neighbor_a,fused_neighbor_b,fused_appearance_a,fused_appearance_b,fused_score_a,fused_score_b
triunfazo_millos,875,0,0,0,0,12,12,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.274819,0.633103,0.037888,0.217737,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,878,1,0,0,0,462,462,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.457695,0.502594,0.025052,0.085003,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,880,1,0,0,0,464,464,91,0,0.196121,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.276699,0.652004,0.03042,0.099382,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,881,1,0,0,0,464,464,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.639153,0.417169,0.020495,0.081511,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,882,0,0,0,0,132,132,0,15,0.113636,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.752034,0.357371,0.01938,0.078048,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,883,0,0,0,0,464,464,0,84,0.181034,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.684733,0.398608,0.019539,0.080971,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,884,0,0,0,0,464,464,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.677293,0.627154,0.024673,0.091543,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,885,0,0,0,0,464,464,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.531087,0.460914,0.021206,0.081378,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,886,0,0,0,0,34,34,34,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.030784,0.962768,0.03128,0.072302,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,887,0,0,0,0,103,90,0,103,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.974838,0.428,0.019009,0.083678,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,888,0,0,0,0,461,461,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.52667,0.512371,0.022554,0.08602,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,889,0,0,0,0,328,328,34,0,0.103659,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.24792,0.546811,0.027359,0.084952,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,890,1,0,0,0,115,115,0,11,0.095652,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.814749,0.286883,0.020948,0.068059,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,891,1,0,0,0,337,337,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.56984,0.337011,0.019709,0.072337,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,892,1,0,0,0,462,462,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.449151,0.472392,0.022964,0.088516,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,893,0,0,0,0,460,460,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.437759,0.403402,0.026219,0.068401,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,894,0,0,0,0,136,136,0,17,0.125,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.683843,0.259609,0.016507,0.06007,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,895,0,0,0,0,455,455,0,21,0.046154,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.546977,0.33636,0.018986,0.067669,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,896,1,0,0,0,131,131,0,15,0.114504,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.73681,0.232774,0.017225,0.056941,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,898,-1,0,1,0,13,13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.449537,0.189797,0.014603,0.051127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,900,1,0,0,0,83,83,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.443413,0.18802,0.013895,0.049039,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,901,1,0,0,0,23,18,0,23,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.988607,0.651726,0.021804,0.109376,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,908,0,0,0,0,17,17,9,0,0.529412,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.119836,0.38702,0.02985,0.077557,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,938,-2,0,0,0,46,46,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.785144,0.207613,0.013008,0.044196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,940,-1,0,0,0,7,7,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.333849,0.932737,0.03298,0.130437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,955,0,0,0,0,305,305,31,0,0.101639,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.162992,0.219147,0.014292,0.054632,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,962,-1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.246827,0.193701,0.014013,0.052372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,963,-1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.344478,0.40534,0.022396,0.076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,964,0,0,0,0,271,271,271,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.077597,0.236945,0.014585,0.057229,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,970,0,0,0,0,285,285,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.263741,0.195707,0.014133,0.053043,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,971,-1,0,0,0,6,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.355997,0.397541,0.020708,0.075835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,972,1,0,0,0,33,33,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.160637,0.204253,0.014553,0.056227,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,973,-2,0,0,0,140,140,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.779282,0.214337,0.013688,0.04625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,974,1,0,0,0,20,20,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.32335,0.179521,0.012558,0.0507,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,977,-1,0,0,0,3,3,3,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.00536,0.472939,0.010199,0.06799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,979,-1,0,0,0,7,7,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.209318,0.196787,0.014493,0.053242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,981,1,0,0,0,11,11,11,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.072837,0.212155,0.014436,0.052977,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,982,1,0,0,0,8,8,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.206685,0.197197,0.013889,0.053836,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,983,1,0,0,0,168,168,146,0,0.869048,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.134438,0.203184,0.014452,0.056852,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,984,1,0,0,0,132,132,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.295454,0.182875,0.012284,0.05212,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,985,0,0,0,0,175,173,0,166,0.948571,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.936118,0.357261,0.018154,0.069587,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,986,1,0,0,0,155,151,0,127,0.819355,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.918872,0.305932,0.017206,0.069874,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,988,0,0,0,0,145,143,0,101,0.696552,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.904256,0.499578,0.02202,0.089999,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,990,-2,0,0,0,72,72,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.680326,0.208826,0.013125,0.044726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,993,1,0,0,0,14,14,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.202322,0.195158,0.014014,0.05463,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,995,0,0,0,0,424,421,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.435364,0.429155,0.026576,0.072275,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,996,0,0,0,0,110,110,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.39569,0.378089,0.018829,0.066153,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,997,1,0,0,0,425,423,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.495502,0.453068,0.026521,0.084159,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,998,-1,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.384978,0.234679,0.013397,0.061062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1000,1,0,0,0,39,39,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.190941,0.200227,0.01441,0.056476,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1001,0,0,0,0,37,37,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.518625,0.964547,0.027521,0.06972,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1003,-2,0,0,0,17,17,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.600412,0.225333,0.013313,0.045794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1004,1,0,0,0,15,15,0,15,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.991058,0.717537,0.016748,0.109745,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1005,1,0,0,0,13,13,13,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.103459,0.235079,0.014293,0.059348,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1015,0,0,0,0,13,13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.461277,0.517351,0.097734,0.332282,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1016,-1,0,0,0,6,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.556539,0.571795,0.059054,0.297522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1019,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.568995,0.535471,0.065341,0.281204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1021,-1,0,0,0,6,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.505392,0.261818,0.071972,0.269643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1025,1,0,0,0,326,324,0,20,0.06135,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.608829,0.484861,0.028283,0.090039,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1026,0,0,0,0,99,99,0,17,0.171717,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.705008,0.315336,0.017459,0.067839,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1027,1,0,0,0,326,324,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.514301,0.663917,0.033081,0.111356,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1028,0,0,0,0,302,302,0,203,0.672185,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.817723,0.25261,0.016004,0.065411,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1029,1,0,0,0,327,324,0,42,0.12844,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.687435,0.370372,0.020036,0.08422,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1030,1,0,0,0,266,266,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.523394,0.306217,0.020404,0.074542,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1031,1,0,0,0,68,68,0,19,0.279412,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.85308,0.255733,0.014113,0.059614,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1032,0,0,0,0,323,322,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.469132,0.377596,0.025844,0.076876,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1033,0,0,0,0,326,322,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.627845,0.44225,0.021713,0.084174,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1034,1,0,0,0,326,326,0,186,0.570552,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.804039,0.212933,0.01536,0.061922,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1035,0,0,0,0,326,322,0,41,0.125767,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.7125,0.346115,0.018415,0.081434,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1036,1,0,0,0,86,86,0,13,0.151163,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.706921,0.268722,0.016671,0.061766,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1037,0,0,0,0,271,271,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.397745,0.558134,0.030731,0.088929,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1038,0,0,0,0,325,323,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.700272,0.506678,0.023462,0.092256,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1039,0,0,0,0,33,33,0,33,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.881645,0.361945,0.016012,0.07058,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1040,0,0,0,0,323,321,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.533137,0.306161,0.019242,0.070714,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1041,-2,0,0,0,57,57,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.253217,0.219393,0.012016,0.04498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1042,0,0,0,0,104,104,0,23,0.221154,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.768061,0.491738,0.021251,0.07813,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1043,-2,0,0,0,16,16,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.828907,0.248761,0.010932,0.052761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1045,-1,0,0,0,6,6,0,6,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.876935,0.361831,0.014802,0.070968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1046,0,0,0,0,9,9,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.85244,0.203925,0.011271,0.041576,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1047,0,0,0,0,35,35,0,35,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.909041,0.364879,0.016347,0.071898,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1051,0,1,0,1,71,71,34,0,0.478873,0.582573,0.582573,0.0,0,0,0,0.0,left,0.0,0.0,0,0.052397,fused_class_seeded,0.154363,0.408964,0.026729,0.083544,0.179236,0.684191,0.692417,0.589335,0.410665,0.0,0.0,0.582573,0.524562
triunfazo_millos,1069,-1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.354314,0.172633,0.013349,0.044601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1070,-2,0,0,0,44,44,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.482651,0.155632,0.012623,0.04521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1074,-1,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.874474,0.957529,0.030382,0.084042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1077,-1,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.901103,0.958968,0.031155,0.0807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1080,-1,0,0,0,7,7,0,7,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.963767,0.96364,0.027086,0.072407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1082,-2,0,0,0,197,197,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.562337,0.15034,0.013102,0.048456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1086,1,0,0,0,32,32,32,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.040066,0.140317,0.015266,0.05769,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1087,1,0,0,0,33,33,33,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.014652,0.151884,0.015603,0.063838,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1093,0,0,0,0,84,84,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.276483,0.379103,0.024903,0.068093,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1097,-1,0,0,0,2,2,0,2,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.93859,0.237395,0.017057,0.061819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1098,0,0,0,0,85,85,0,85,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.967408,0.664887,0.024128,0.110109,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1101,-1,0,0,0,7,7,7,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.004762,0.155337,0.008931,0.059832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1104,1,0,0,0,66,66,66,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.030524,0.168632,0.016167,0.066251,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1107,1,0,0,0,27,27,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.523775,0.381899,0.026948,0.083257,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1115,1,0,0,0,47,47,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.193852,0.133263,0.01268,0.056227,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1116,1,0,0,0,43,43,43,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.06338,0.155231,0.015049,0.060705,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1117,1,0,0,0,41,41,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.236697,0.16279,0.011503,0.058501,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,1118,0,0,0,0,46,46,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.355374,0.42121,0.036806,0.04506,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
